f1_score,iou_binary,loss,mean_iou,precision,recall,val_f1_score,val_iou_binary,val_loss,val_mean_iou,val_precision,val_recall,learning_rate
0.6193735003471375,0.4486177861690521,0.3290042281150818,0.4845537841320038,0.5619169473648071,0.6899184584617615,0.0,1.6373052002735533e-14,0.6067718267440796,0.4810887575149536,0.0,0.0,0.0010000000474974513
0.7367053031921387,0.5831620693206787,0.2267700582742691,0.48056092858314514,0.7375407814979553,0.7358719110488892,0.131366565823555,0.0703008845448494,0.4601178467273712,0.4810887575149536,0.9619737863540649,0.07049679011106491,0.0010000000474974513
0.7487890720367432,0.5984514951705933,0.20719146728515625,0.4807751178741455,0.7530276775360107,0.7445979118347168,0.6923839449882507,0.5295010209083557,0.27442044019699097,0.4810887575149536,0.8260616660118103,0.5959450006484985,0.0010000000474974513
0.7785141468048096,0.6373502612113953,0.18609681725502014,0.4808606803417206,0.7818009853363037,0.7752549648284912,0.7062313556671143,0.5458714962005615,0.24071958661079407,0.4883427321910858,0.8068572282791138,0.6279212832450867,0.0010000000474974513
0.7897257208824158,0.6525179743766785,0.17391084134578705,0.48025935888290405,0.7896744012832642,0.7897771596908569,0.6885709762573242,0.5250539779663086,0.25768521428108215,0.48124656081199646,0.8691542744636536,0.5701181888580322,0.0010000000474974513
0.8018951416015625,0.6693032383918762,0.16235974431037903,0.4800989329814911,0.8099835515022278,0.7939667701721191,0.6805955171585083,0.5158354043960571,0.27545058727264404,0.4811422824859619,0.8351948857307434,0.5742909908294678,0.0010000000474974513
0.816910982131958,0.6904900670051575,0.15071162581443787,0.4801291227340698,0.8180539011955261,0.8157714009284973,0.6915366649627686,0.5285106301307678,0.26531699299812317,0.48138564825057983,0.849513590335846,0.5831021666526794,0.0010000000474974513
0.83031165599823,0.709857165813446,0.1404435634613037,0.48029497265815735,0.8352037668228149,0.8254766464233398,0.6969777941703796,0.534893274307251,0.23142428696155548,0.48115450143814087,0.863577663898468,0.5842628479003906,0.0010000000474974513
0.8209934830665588,0.6963436007499695,0.1450648456811905,0.4800032675266266,0.8235065340995789,0.8184958696365356,0.6680013537406921,0.5015031695365906,0.2754119336605072,0.48109355568885803,0.8642742037773132,0.5443761348724365,0.0010000000474974513
0.8402568697929382,0.724519670009613,0.12998007237911224,0.48012739419937134,0.8445362448692322,0.8360207676887512,0.6900947093963623,0.5268279910087585,0.2454698532819748,0.4810887575149536,0.8856688737869263,0.5652710795402527,0.00020000000949949026
0.8582164645195007,0.7516456842422485,0.11790505051612854,0.48044195771217346,0.8623862862586975,0.8540868163108826,0.7407970428466797,0.5883064270019531,0.20168402791023254,0.4810919463634491,0.8602714538574219,0.6504611968994141,0.00020000000949949026
0.862930417060852,0.7589077353477478,0.11415046453475952,0.4800875782966614,0.8700580596923828,0.855918824672699,0.7536607980728149,0.6046996116638184,0.19082242250442505,0.4810904562473297,0.8383224010467529,0.6845306158065796,0.00020000000949949026
0.8699783682823181,0.7698776721954346,0.10749348253011703,0.48009201884269714,0.8718091249465942,0.8681554198265076,0.7613073587417603,0.6146055459976196,0.1857975870370865,0.4810887575149536,0.8387143015861511,0.6969813108444214,0.00020000000949949026
0.8724576830863953,0.7737695574760437,0.10758446902036667,0.47991499304771423,0.8766523003578186,0.868303120136261,0.7685250639915466,0.6240687966346741,0.18025976419448853,0.4810892343521118,0.8221791386604309,0.7214447855949402,0.00020000000949949026
0.8800843358039856,0.7858487963676453,0.10246582329273224,0.4799518287181854,0.8824689984321594,0.8777125477790833,0.7749105095863342,0.632533848285675,0.17452459037303925,0.48109275102615356,0.8057767152786255,0.7463218569755554,0.00020000000949949026
0.8812883496284485,0.7877707481384277,0.09956104308366776,0.4799315631389618,0.8842965960502625,0.8783005475997925,0.7768304944038391,0.6350964307785034,0.17429693043231964,0.4810943007469177,0.8121201395988464,0.7444801926612854,0.00020000000949949026
