f1_score,iou_binary,loss,mean_iou,precision,recall,val_f1_score,val_iou_binary,val_loss,val_mean_iou,val_precision,val_recall
0.3748951852321625,0.23068971931934357,0.6189854145050049,0.4816949665546417,0.2602722942829132,0.6699299216270447,0.17003950476646423,0.09291977435350418,5.492763996124268,0.5125395059585571,0.09302453696727753,0.9880257248878479
0.5524744391441345,0.38166821002960205,0.5064767599105835,0.4950973391532898,0.4559774100780487,0.7007778882980347,0.3229024410247803,0.19253647327423096,0.7988943457603455,0.6115949153900146,0.1950012892484665,0.9383949041366577
0.5772638916969299,0.4057420492172241,0.4648282825946808,0.49671682715415955,0.4712086319923401,0.7449248433113098,0.5431915521621704,0.37286409735679626,0.4632655680179596,0.4981653094291687,0.4017980992794037,0.8381316065788269
0.5819196701049805,0.41035744547843933,0.44086524844169617,0.49513721466064453,0.4790145754814148,0.7411355972290039,0.41242557764053345,0.25978347659111023,0.5520883798599243,0.49224454164505005,0.2657098174095154,0.9209328889846802
0.5944342017173767,0.42291468381881714,0.41653576493263245,0.4951191246509552,0.4951084852218628,0.7436137199401855,0.5415344834327698,0.37130436301231384,0.42234158515930176,0.48958346247673035,0.3938957750797272,0.8662015795707703
0.6123858690261841,0.44132280349731445,0.39629608392715454,0.49393007159233093,0.5182983875274658,0.748209536075592,0.5623390674591064,0.3911486864089966,0.4066142439842224,0.5284237861633301,0.4185870885848999,0.8564697504043579
0.6146975755691528,0.44372814893722534,0.37772583961486816,0.4938725233078003,0.5273701548576355,0.7366856932640076,0.5828754305839539,0.41130855679512024,0.3680383265018463,0.4967493712902069,0.44034942984580994,0.8618156909942627
0.6339269280433655,0.46405044198036194,0.3555602431297302,0.49217188358306885,0.5551012754440308,0.7388445734977722,0.5935706496238708,0.4220408797264099,0.3549456298351288,0.49017226696014404,0.46334660053253174,0.8256089687347412
0.6480392813682556,0.47933295369148254,0.3364124894142151,0.4926440715789795,0.5738206505775452,0.7443093061447144,0.5830119848251343,0.41144463419914246,0.3482249975204468,0.5024699568748474,0.4361487925052643,0.8789931535720825
0.6625752449035645,0.4954111576080322,0.3191191256046295,0.49184951186180115,0.6005358695983887,0.7389097213745117,0.6632477045059204,0.49616363644599915,0.29823118448257446,0.493297815322876,0.5734201073646545,0.7864466309547424
0.6701569557189941,0.5039369463920593,0.3001295328140259,0.49094584584236145,0.6094245314598083,0.7443338632583618,0.5796296000480652,0.4080834686756134,0.33949145674705505,0.5126825571060181,0.43315109610557556,0.8757979869842529
0.6701651811599731,0.5039461851119995,0.28983378410339355,0.49064090847969055,0.6158470511436462,0.7349922060966492,0.6776318550109863,0.5124382376670837,0.27537602186203003,0.5145633220672607,0.625404417514801,0.7393773794174194
0.6882153749465942,0.5246406197547913,0.2705881595611572,0.489918977022171,0.6449675559997559,0.7376800179481506,0.585096001625061,0.41352352499961853,0.3245260417461395,0.5028609037399292,0.4353141784667969,0.8920204043388367
0.6869729161262512,0.5231979489326477,0.26304465532302856,0.489202618598938,0.64165198802948,0.7391828298568726,0.6634544134140015,0.4963949918746948,0.2626097798347473,0.4823187291622162,0.5644240975379944,0.8046298623085022
0.7003729939460754,0.5389032959938049,0.2478775978088379,0.4883923828601837,0.6649314761161804,0.7398055195808411,0.6506457328796387,0.4821905195713043,0.26810359954833984,0.5054240822792053,0.5380887985229492,0.8227474689483643
0.7034775018692017,0.5425879955291748,0.24354109168052673,0.48741525411605835,0.6650714874267578,0.7465912103652954,0.5987061858177185,0.42725253105163574,0.29929861426353455,0.484208345413208,0.4478934407234192,0.9026392698287964
0.7111655473709106,0.5517897605895996,0.23426498472690582,0.4869597554206848,0.6851508617401123,0.7392337322235107,0.62808758020401,0.45781901478767395,0.28094586730003357,0.516477108001709,0.4944569766521454,0.8606974482536316
0.7155306935310364,0.5570634007453918,0.22849339246749878,0.4863637387752533,0.6959373354911804,0.7362593412399292,0.6831823587417603,0.5188132524490356,0.23205383121967316,0.48310142755508423,0.5815609693527222,0.8278381824493408
0.7114765644073486,0.5521641969680786,0.22489170730113983,0.4861997663974762,0.6824604868888855,0.7430695295333862,0.6969477534294128,0.5348579287528992,0.21810682117938995,0.488908588886261,0.6306061148643494,0.7788892984390259
0.7208572626113892,0.5635474324226379,0.21566429734230042,0.48540398478507996,0.702397346496582,0.7403138875961304,0.6869239807128906,0.5231411457061768,0.2252979576587677,0.5061594247817993,0.5904221534729004,0.8211348652839661
0.729234516620636,0.5738544464111328,0.20875458419322968,0.48463013768196106,0.7139121890068054,0.7452290654182434,0.7081085443496704,0.5481176972389221,0.209356427192688,0.4846808910369873,0.6866886019706726,0.7309079170227051
0.7232981324195862,0.5665363669395447,0.2096613645553589,0.48491260409355164,0.7099316716194153,0.7371776700019836,0.7074201703071594,0.5472933053970337,0.21058174967765808,0.4871577322483063,0.676887571811676,0.7408375144004822
0.734223484992981,0.5800578594207764,0.20217664539813995,0.48419517278671265,0.7177971005439758,0.7514194846153259,0.7009615898132324,0.5396004319190979,0.21368998289108276,0.48413702845573425,0.6254514455795288,0.7972078323364258
