f1_score,iou_binary,loss,mean_iou,precision,recall,val_f1_score,val_iou_binary,val_loss,val_mean_iou,val_precision,val_recall
0.2302536964416504,0.13010551035404205,6.7210307121276855,0.4621265232563019,0.2050466537475586,0.26252707839012146,0.0013682106509804726,0.0006845758180133998,0.6557466983795166,0.43307849764823914,0.030050626024603844,0.0007000441546551883
0.2788959741592407,0.16204482316970825,0.6274261474609375,0.44597533345222473,0.2752998471260071,0.2825874090194702,0.24013817310333252,0.13645286858081818,0.5381810665130615,0.43307486176490784,0.3937104046344757,0.17275337874889374
0.3995252847671509,0.24962930381298065,0.509788453578949,0.44599902629852295,0.3682360053062439,0.43662577867507935,0.5023965835571289,0.33546704053878784,0.48345309495925903,0.43307915329933167,0.3994113802909851,0.6769407391548157
0.48533394932746887,0.32042303681373596,0.44776466488838196,0.4459986090660095,0.4554409086704254,0.5194268226623535,0.5583478808403015,0.3872973322868347,0.4160153865814209,0.43307924270629883,0.5402073264122009,0.5777491927146912
0.5134372711181641,0.3453855514526367,0.42869046330451965,0.44599848985671997,0.4965685307979584,0.5314925312995911,0.37278395891189575,0.22909311950206757,0.47335800528526306,0.433079332113266,0.5380169749259949,0.28519609570503235
0.5536197423934937,0.3827623426914215,0.40563875436782837,0.4459992051124573,0.5500999689102173,0.5571850538253784,0.6399247050285339,0.470506876707077,0.3571465313434601,0.43307924270629883,0.5692507028579712,0.7306351065635681
0.6130642294883728,0.4420279562473297,0.3636719584465027,0.44604822993278503,0.6079270839691162,0.6182891726493835,0.6515676975250244,0.4832039177417755,0.342562735080719,0.4330793023109436,0.6772847771644592,0.6277323365211487
0.5539353489875793,0.38306406140327454,0.4083583950996399,0.44688335061073303,0.5485790371894836,0.5593975186347961,0.592888355255127,0.4213513731956482,0.3851270377635956,0.43307921290397644,0.7828884720802307,0.4771003723144531
0.6476207375526428,0.47887513041496277,0.339036226272583,0.4461236596107483,0.6372552514076233,0.6583290696144104,0.6702617406845093,0.5040555000305176,0.33306196331977844,0.4330802857875824,0.7329909205436707,0.6174230575561523
0.6849760413169861,0.5208847522735596,0.30090296268463135,0.4468429982662201,0.6957483887672424,0.6745321750640869,0.6840878129005432,0.5198582410812378,0.3293062448501587,0.43308547139167786,0.5877394676208496,0.8182187676429749
0.7234435677528381,0.5667150020599365,0.2685142755508423,0.4480602741241455,0.7203940749168396,0.7265191674232483,0.7570185661315918,0.6090345978736877,0.25030630826950073,0.43327847123146057,0.7908849120140076,0.7259336113929749
0.7391075491905212,0.586178183555603,0.24956347048282623,0.44875895977020264,0.7478998303413391,0.7305196523666382,0.7524002194404602,0.6030781269073486,0.2592521905899048,0.43315890431404114,0.6535489559173584,0.8864835500717163
0.7610684633255005,0.6142942309379578,0.2288103699684143,0.4487578570842743,0.7608572840690613,0.7612799406051636,0.7866868376731873,0.6483792066574097,0.22614897787570953,0.4330964684486389,0.7587516903877258,0.8167576789855957
0.7750086784362793,0.6326645612716675,0.22143638134002686,0.44873732328414917,0.7792138457298279,0.7708487510681152,0.7852198481559753,0.646388590335846,0.21847157180309296,0.43329140543937683,0.7693734169006348,0.8017328977584839
0.7961906790733337,0.6613927483558655,0.1948871612548828,0.45121026039123535,0.7972925901412964,0.7950919270515442,0.7773933410644531,0.635849118232727,0.22834476828575134,0.43425601720809937,0.6815363764762878,0.9046278595924377
0.8053351044654846,0.6741095781326294,0.18982933461666107,0.44964972138404846,0.8061621189117432,0.8045098781585693,0.8156514763832092,0.6886922717094421,0.18679267168045044,0.434829980134964,0.8166614174842834,0.8146442174911499
0.7853429317474365,0.6465550065040588,0.20026925206184387,0.44857057929039,0.7852908968925476,0.785395085811615,0.8034467101097107,0.6714676022529602,0.20422232151031494,0.43308335542678833,0.7889774441719055,0.8184567093849182
0.8191578984260559,0.6937064528465271,0.17306245863437653,0.44874176383018494,0.8207502961158752,0.8175718188285828,0.8209470510482788,0.6962766647338867,0.1841067373752594,0.4331625998020172,0.8167697787284851,0.8251672983169556
0.8308933973312378,0.7107079029083252,0.16367827355861664,0.4506613314151764,0.8255119919776917,0.8363454937934875,0.8172461986541748,0.6909691095352173,0.19126516580581665,0.4330846667289734,0.7936486601829529,0.8422901630401611
0.8336434960365295,0.7147416472434998,0.15971161425113678,0.45082300901412964,0.8316354155540466,0.8356612920761108,0.8028534650802612,0.6706393361091614,0.20054201781749725,0.43961086869239807,0.7614493370056152,0.8490194082260132
0.8501985669136047,0.7394310832023621,0.14158469438552856,0.4564222991466522,0.8433335423469543,0.8571764826774597,0.8336759209632874,0.7147893309593201,0.1704501211643219,0.43317458033561707,0.8050816655158997,0.8643762469291687
0.8468045592308044,0.7343115210533142,0.14594684541225433,0.45279183983802795,0.8407151699066162,0.8529829382896423,0.8195648789405823,0.6942904591560364,0.18623678386211395,0.433092325925827,0.7763203382492065,0.8679114580154419
