f1_score,iou_binary,loss,mean_iou,precision,recall,val_f1_score,val_iou_binary,val_loss,val_mean_iou,val_precision,val_recall
0.35703837871551514,0.21731385588645935,0.6056687235832214,0.49584120512008667,0.24403977394104004,0.6649176478385925,0.4788500666618347,0.3147948384284973,0.5925982594490051,0.48217225074768066,0.3823568522930145,0.640485942363739
0.5587078332901001,0.3876436948776245,0.4365279972553253,0.49449291825294495,0.46908891201019287,0.6906570792198181,0.3240344226360321,0.1933419555425644,2.441796064376831,0.6132675409317017,0.19641533493995667,0.9251285195350647
0.584676206111908,0.41310423612594604,0.3903311491012573,0.4907815456390381,0.5012770891189575,0.7013646364212036,0.3425176739692688,0.20664936304092407,0.6956310272216797,0.5480026602745056,0.20869313180446625,0.9547543525695801
0.6157253384590149,0.44479987025260925,0.359046995639801,0.4878253936767578,0.5437309145927429,0.7096947431564331,0.4942208528518677,0.3282160758972168,0.4385543465614319,0.4869157373905182,0.34203359484672546,0.8904053568840027
0.6277092695236206,0.45741719007492065,0.33399078249931335,0.4876285791397095,0.5655372142791748,0.7052395343780518,0.5733357071876526,0.40187159180641174,0.6708270311355591,0.575789213180542,0.4428088963031769,0.8129773736000061
0.6364737153053284,0.46678513288497925,0.313512921333313,0.4893045127391815,0.5834606885910034,0.7000831365585327,0.5973120331764221,0.42583397030830383,0.35618436336517334,0.5040274262428284,0.4686030149459839,0.8234990239143372
0.6513529419898987,0.4829677641391754,0.2950720191001892,0.4854845404624939,0.6091631650924683,0.6998217105865479,0.6346292495727539,0.46480363607406616,0.2949024438858032,0.4907781183719635,0.513660728931427,0.8301263451576233
0.6548571586608887,0.48683103919029236,0.28091976046562195,0.4850724935531616,0.6253003478050232,0.687346875667572,0.6049379110336304,0.43362805247306824,0.36866119503974915,0.5286024808883667,0.46288684010505676,0.872776448726654
0.6612064838409424,0.4938823878765106,0.27085769176483154,0.48562726378440857,0.6361055970191956,0.6883698105812073,0.6104961037635803,0.43936270475387573,0.3109342157840729,0.49212050437927246,0.4684169888496399,0.8762906193733215
0.6687701940536499,0.5023702383041382,0.25867074728012085,0.486800879240036,0.6391375660896301,0.7012841701507568,0.27336445450782776,0.1583220660686493,29.79111671447754,0.5163472294807434,0.15911395847797394,0.9695227146148682
